Age,Workclass,Education,Marital-status,Occupation,Gender,Capital-gain,Capital-loss,Hours-per-Week,Country,Income
28, Private, 10th,Never-married, Other-service, Female,0,0,15, United-States, <=50K
26, Private, Bachelors,Never-married, Prof-specialty, Female,0,0,40, United-States, <=50K
25, ?, HS-grad,Never-married, ?, Female,0,0,40, United-States, <=50K
46, Private, Some-college,Married, Transport-moving, Male,0,0,48, United-States, <=50K
62, ?, Bachelors,Married, ?, Male,0,0,40, United-States, <=50K
35, Private, HS-grad,Never-married, Machine-op-inspct, Male,0,1974,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad,Never-married, Farming-fishing, Male,0,0,60, United-States, <=50K
40, Private, HS-grad,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
31, Private, Some-college,Never-married, Exec-managerial, Male,0,0,45, Honduras, <=50K
52, Private, HS-grad,Divorced, Transport-moving, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad,Married, Other-service, Male,0,0,12, United-States, <=50K
39,Government, 11th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
25, Private, HS-grad,Never-married, Other-service, Female,114,0,40, United-States, <=50K
47, Private, Bachelors,Married, Tech-support, Male,0,0,48, United-States, <=50K
33, Private, Bachelors,Married, Machine-op-inspct, Male,0,0,40, Ecuador, <=50K
17, Private, 11th,Never-married, Other-service, Male,0,0,25, United-States, <=50K
26, Private, HS-grad,Married, Adm-clerical, Male,0,0,45, United-States, <=50K
25, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad,Married, Exec-managerial, Male,0,0,16, United-States, <=50K
33, Private, Masters,Married, Exec-managerial, Male,7298,0,45, United-States, >50K
46,Government, Some-college,Married, Exec-managerial, Male,0,0,40, United-States, <=50K
27, Private, Some-college,Divorced, Adm-clerical, Female,0,0,20, United-States, <=50K
48, Private, HS-grad,Married, Prof-specialty, Male,7298,0,40, United-States, >50K
29, Self-emp-not-inc, 11th,Married, Other-service, Female,0,0,5, United-States, <=50K
40, Private, Bachelors,Never-married, Sales, Male,0,0,40, United-States, <=50K
24, Private, Bachelors,Never-married, Sales, Male,0,0,40, United-States, <=50K
55, Private, Bachelors,Married, Exec-managerial, Male,0,1579,35, India, <=50K
56, Private, HS-grad,Married, Exec-managerial, Male,0,0,40, United-States, >50K
25, Private, Assoc-acdm,Never-married, Craft-repair, Male,0,0,30, United-States, <=50K
36, Private, Some-college,Married, Craft-repair, Male,0,0,50, United-States, <=50K
26, Self-emp-not-inc, HS-grad,Married, Exec-managerial, Male,0,0,45, United-States, <=50K
37, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,44, United-States, >50K
36, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, 11th,Never-married, Craft-repair, Male,0,0,50, Mexico, <=50K
25, Private, Bachelors,Married, Prof-specialty, Male,0,0,60, United-States, <=50K
36,Government, HS-grad,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college,Married, Craft-repair, Male,0,0,70, ?, <=50K
39, Self-emp-inc, Assoc-acdm,Married, Sales, Male,5178,0,48, United-States, >50K
35, Private, Assoc-voc,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
33, Private, 11th,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
31, Private, Some-college,Never-married, Craft-repair, Male,0,0,46, United-States, <=50K
49, Private, Some-college,Married, Prof-specialty, Male,0,0,22, United-States, <=50K
34, Self-emp-not-inc, Bachelors,Divorced, Transport-moving, Male,0,0,50, ?, <=50K
40, Private, HS-grad,Married, Transport-moving, Male,0,0,60, Trinadad&Tobago, <=50K
27, Private, Some-college,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Doctorate,Married, Prof-specialty, Male,0,0,23, United-States, <=50K
38, Private, 12th,Never-married, Machine-op-inspct, Female,0,0,50, United-States, <=50K
55,Government, Bachelors,Divorced, Exec-managerial, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, 7th-8th,Married, Other-service, Male,0,0,70, Italy, <=50K
40, Private, Bachelors,Married, Other-service, Male,0,0,40, Mexico, <=50K
42, Private, Assoc-voc,Divorced, Tech-support, Female,0,0,30, United-States, <=50K
51, Private, Bachelors,Married, Prof-specialty, Male,0,0,50, United-States, >50K
27, Private, Bachelors,Never-married, Adm-clerical, Female,0,0,50, Laos, <=50K
30,Government, HS-grad,Married, Protective-serv, Male,0,0,40, United-States, >50K
70, ?, Doctorate,Married, ?, Male,0,0,20, United-States, >50K
40, Private, 10th,Never-married, Other-service, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors,Divorced, Craft-repair, Male,0,0,35, United-States, <=50K
24, Private, HS-grad,Never-married, Other-service, Female,0,0,40, United-States, <=50K
22, ?, 7th-8th,Never-married, ?, Male,0,0,40, United-States, <=50K
38, Private, Bachelors,Married, Sales, Male,0,0,60, United-States, >50K
52, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc,Married, Sales, Male,0,0,50, United-States, >50K
33, Private, Assoc-voc,Divorced, Protective-serv, Female,0,0,40, United-States, <=50K
21, Private, HS-grad,Never-married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
27, Private, Some-college,Never-married, Sales, Male,0,0,50, United-States, <=50K
31, Private, HS-grad,Divorced, Exec-managerial, Male,0,0,50, United-States, <=50K
29, Private, Masters,Married, Prof-specialty, Female,0,0,40, Hong, >50K
49, Private, 5th-6th,Married, Other-service, Male,0,2603,40, Greece, <=50K
61, ?, Bachelors,Never-married, ?, Male,0,0,7, United-States, >50K
46, Private, Bachelors,Married, Sales, Male,0,0,50, Germany, >50K
37, Private, 11th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
56,Government, Bachelors,Married, Adm-clerical, Male,0,0,40, United-States, >50K
37, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
31, Private, Some-college,Never-married, Adm-clerical, Female,0,0,35, United-States, <=50K
36, Private, HS-grad,Married, Other-service, Female,0,0,40, South, <=50K
52, Private, 10th,Married, Handlers-cleaners, Male,0,0,45, United-States, <=50K
40, Private, Some-college,Divorced, Craft-repair, Male,0,0,60, United-States, <=50K
21, Private, HS-grad,Married, Exec-managerial, Female,0,0,60, United-States, <=50K
63, Private, 10th,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
30, Private, HS-grad,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
30, Private, Bachelors,Married, Sales, Male,0,0,20, Peru, <=50K
50, Private, Bachelors,Married, Exec-managerial, Male,0,0,60, United-States, <=50K
41, Private, Masters,Married, Exec-managerial, Male,0,0,45, United-States, <=50K
39, Self-emp-inc, Bachelors,Married, Exec-managerial, Male,0,0,60, United-States, >50K
23, Private, HS-grad,Divorced, Machine-op-inspct, Female,0,0,48, United-States, <=50K
52, Private, HS-grad,Married, Sales, Male,0,2377,40, United-States, <=50K
17, ?, 11th,Never-married, ?, Female,0,0,20, United-States, <=50K
46, Private, Assoc-voc,Divorced, Tech-support, Female,0,625,40, United-States, <=50K
26, Private, Some-college,Married, Adm-clerical, Female,0,0,42, United-States, <=50K
30, Private, Some-college,Married, Craft-repair, Male,0,1740,40, United-States, <=50K
23, Private, Some-college,Divorced, Exec-managerial, Male,0,0,50, United-States, <=50K
21,Government, Some-college,Never-married, Adm-clerical, Female,0,0,12, United-States, <=50K
39, Private, HS-grad,Married, Transport-moving, Male,0,0,55, United-States, <=50K
37,Government, Assoc-voc,Married, Protective-serv, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Masters,Married, Exec-managerial, Male,99999,0,50, United-States, >50K
38, Private, Some-college,Divorced, Adm-clerical, Female,0,0,20, United-States, <=50K
47, Private, Bachelors,Married, Sales, Male,4064,0,60, United-States, <=50K
20, Private, Some-college,Never-married, Other-service, Male,0,0,35, United-States, <=50K
35, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
62,Government, Bachelors,Divorced, Prof-specialty, Male,14084,0,40, United-States, >50K
32, Private, 11th,Divorced, Other-service, Female,0,0,15, United-States, <=50K
42, Self-emp-inc, Bachelors,Married, Sales, Male,0,0,60, United-States, >50K
32, Private, 10th,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
27, Private, Some-college,Never-married, Other-service, Female,0,0,30, United-States, <=50K
53, Self-emp-inc, Bachelors,Married, Sales, Male,0,0,45, United-States, >50K
28, Self-emp-not-inc, 5th-6th,Married, Handlers-cleaners, Male,0,0,25, Mexico, <=50K
26, Private, HS-grad,Married, Sales, Male,0,0,40, United-States, <=50K
47, Private, Prof-school,Married, Exec-managerial, Male,0,0,45, United-States, >50K
23, Private, Some-college,Never-married, Protective-serv, Female,0,0,40, United-States, <=50K
70, Self-emp-inc, Some-college,Married, Exec-managerial, Male,0,0,30, United-States, <=50K
41,Government, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, <=50K
43,Government, Masters,Never-married, Prof-specialty, Male,0,0,45, United-States, <=50K
65, Private, HS-grad,Divorced, Sales, Female,0,0,25, ?, <=50K
40, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,1672,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad,Married, Exec-managerial, Male,0,0,45, United-States, >50K
40, Private, Some-college,Divorced, Exec-managerial, Male,0,0,45, United-States, <=50K
43, Private, Bachelors,Divorced, Exec-managerial, Male,0,0,35, United-States, <=50K
50,Government, HS-grad,Married, Adm-clerical, Male,0,0,48, United-States, <=50K
19, ?, Some-college,Never-married, ?, Female,0,0,30, United-States, <=50K
32, Self-emp-not-inc, Bachelors,Never-married, Prof-specialty, Female,2174,0,60, ?, <=50K
32, Private, 11th,Married, Farming-fishing, Male,0,0,40, United-States, <=50K
42, Private, 11th,Divorced, Sales, Male,1506,0,50, Mexico, <=50K
41, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
30, Private, Some-college,Never-married, Exec-managerial, Female,0,0,40, England, <=50K
20, Private, Some-college,Never-married, Other-service, Male,0,0,30, United-States, <=50K
45,Government, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
42, Private, Doctorate,Married, Prof-specialty, Male,0,1902,50, United-States, >50K
24, Private, Assoc-acdm,Never-married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
43, Private, Bachelors,Divorced, Sales, Female,0,0,50, United-States, <=50K
28, Private, HS-grad,Married, Transport-moving, Male,0,0,40, United-States, <=50K
35, Private, HS-grad,Never-married, Machine-op-inspct, Female,0,0,40, United-States, <=50K
36, ?, HS-grad,Married, ?, Male,0,0,50, United-States, <=50K
38,Government, HS-grad,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
32,Government, Bachelors,Divorced, Prof-specialty, Female,0,0,35, United-States, <=50K
50,Government, HS-grad,Married, Protective-serv, Male,0,0,40, United-States, <=50K
34, Private, HS-grad,Married, Craft-repair, Male,0,0,55, United-States, >50K
35, Private, HS-grad,Never-married, Other-service, Male,0,0,40, United-States, <=50K
30, Private, Masters,Never-married, Adm-clerical, Female,0,0,40, France, <=50K
61,Government, 5th-6th,Married, Transport-moving, Male,0,0,40, United-States, <=50K
27, Private, Bachelors,Never-married, Adm-clerical, Male,0,0,38, United-States, <=50K
61, Private, HS-grad,Never-married, Machine-op-inspct, Female,0,0,40, United-States, <=50K
18, Private, 5th-6th,Never-married, Handlers-cleaners, Male,0,0,40, Mexico, <=50K
31,Government, HS-grad,Married, Protective-serv, Male,0,0,40, United-States, >50K
31, Private, Bachelors,Divorced, Prof-specialty, Male,0,0,60, United-States, <=50K
20, Private, HS-grad,Never-married, Other-service, Female,0,0,40, United-States, <=50K
35, Private, 12th,Married, Transport-moving, Male,0,0,40, United-States, <=50K
51, Private, HS-grad,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
43, Private, Some-college,Married, Sales, Male,7688,0,40, United-States, >50K
18, Private, 11th,Never-married, Handlers-cleaners, Male,0,0,20, United-States, <=50K
55, Private, Prof-school,Married, Exec-managerial, Male,99999,0,40, United-States, >50K
59, Private, HS-grad,Divorced, Priv-house-serv, Female,0,0,40, United-States, <=50K
21, Private, HS-grad,Never-married, Other-service, Female,0,0,40, United-States, <=50K
22, Private, 10th,Never-married, Other-service, Female,0,0,40, United-States, <=50K
60,Government, Some-college,Divorced, Exec-managerial, Female,0,0,40, England, <=50K
49,Government, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
21, Private, HS-grad,Never-married, Handlers-cleaners, Female,0,0,40, United-States, <=50K
61, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
64, Private, 5th-6th,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
63, Private, HS-grad,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
27,Government, Bachelors,Never-married, Exec-managerial, Female,0,0,40, United-States, <=50K
23, Private, Bachelors,Never-married, Other-service, Female,0,0,30, United-States, <=50K
41,Government, HS-grad,Divorced, Exec-managerial, Female,0,0,45, United-States, <=50K
18, ?, 12th,Never-married, ?, Male,0,0,25, United-States, <=50K
40, Private, HS-grad,Married, Craft-repair, Female,7298,0,40, United-States, >50K
55, Self-emp-not-inc, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
17, Private, 10th,Never-married, Other-service, Female,0,1602,12, United-States, <=50K
34, Self-emp-not-inc, Some-college,Never-married, Craft-repair, Male,0,1504,60, United-States, <=50K
24, Private, Bachelors,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
30, Private, Prof-school,Married, Prof-specialty, Female,0,0,45, United-States, >50K
29, Private, Masters,Never-married, Exec-managerial, Male,0,0,60, United-States, <=50K
52, Private, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
57,Government, Some-college,Married, Exec-managerial, Male,0,0,40, United-States, >50K
38, Private, Bachelors,Never-married, Tech-support, Female,0,0,45, United-States, <=50K
43, Private, Masters,Divorced, Exec-managerial, Female,0,0,50, United-States, >50K
61, Private, Some-college,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
38, Private, Bachelors,Married, Exec-managerial, Male,15024,0,65, United-States, >50K
51, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, >50K
40, Private, Bachelors,Married, Adm-clerical, Male,0,0,40, Mexico, <=50K
41,Government, Some-college,Married, Adm-clerical, Male,0,0,40, United-States, >50K
19, Private, Some-college,Never-married, Other-service, Female,0,0,20, United-States, <=50K
28, Private, 7th-8th,Married, Farming-fishing, Male,0,0,40, Mexico, <=50K
59, Private, Some-college,Married, Sales, Male,0,0,40, United-States, <=50K
32,Government, Bachelors,Never-married, Prof-specialty, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,Married, Exec-managerial, Male,0,0,40, United-States, >50K
30, Private, Assoc-acdm,Never-married, Machine-op-inspct, Male,0,0,48, United-States, <=50K
54, Self-emp-not-inc, Some-college,Married, Sales, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc,Divorced, Craft-repair, Male,0,2444,42, United-States, >50K
20, Private, Some-college,Never-married, Adm-clerical, Female,0,0,10, United-States, <=50K
27, ?, Some-college,Divorced, ?, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad,Married, Transport-moving, Male,0,0,48, United-States, <=50K
35, Private, HS-grad,Married, Transport-moving, Female,0,0,40, United-States, <=50K
27, Private, 11th,Never-married, Craft-repair, Male,0,0,45, United-States, <=50K
40, Private, Bachelors,Married, Prof-specialty, Male,0,0,46, United-States, >50K
34, Private, Assoc-voc,Married, Sales, Male,0,0,40, United-States, <=50K
34,Government, Assoc-acdm,Married, Prof-specialty, Male,0,0,40, United-States, >50K
38, Private, Some-college,Never-married, Craft-repair, Female,0,0,25, United-States, <=50K
28, Private, HS-grad,Married, Other-service, Male,0,0,40, United-States, <=50K
65, Private, Some-college,Married, Handlers-cleaners, Male,0,0,27, United-States, <=50K
